date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:45:25	73/73	---MCZ	200	added ('OK')	text/plain	etag:W/%22526e4e2b-5e%22	https://colorlib.com/robots.txt		(from )
19:45:27	25914/25914	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202019%2006:10:54%20GMT	https://colorlib.com/preview/theme/camille/	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/index.html	(from )
19:45:27	9467/9467	---MCZ	200	added ('OK')	text/css	etag:W/%225ccbdb78-24fb%22	https://colorlib.com/preview/theme/camille/css/open-iconic-bootstrap.min.css	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/css/open-iconic-bootstrap.min.css	(from https://colorlib.com/preview/theme/camille/)
19:45:27	56663/56663	---MCZ	200	added ('OK')	text/css	etag:W/%225ccbdb74-11fa9%22	https://colorlib.com/preview/theme/camille/css/animate.css	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/css/animate.css	(from https://colorlib.com/preview/theme/camille/)
19:45:27	3440/3440	---MCZ	200	added ('OK')	text/css	etag:W/%225ccbdb79-d70%22	https://colorlib.com/preview/theme/camille/css/owl.carousel.min.css	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/css/owl.carousel.min.css	(from https://colorlib.com/preview/theme/camille/)
19:45:27	965/965	---MCZ	200	added ('OK')	text/css	etag:W/%225ccbdb79-3c5%22	https://colorlib.com/preview/theme/camille/css/owl.theme.default.min.css	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/css/owl.theme.default.min.css	(from https://colorlib.com/preview/theme/camille/)
19:45:28	5236/5236	---MCZ	200	added ('OK')	text/css	etag:W/%225ccbdb78-1b26%22	https://colorlib.com/preview/theme/camille/css/magnific-popup.css	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/css/magnific-popup.css	(from https://colorlib.com/preview/theme/camille/)
19:45:28	25948/25948	---MCZ	200	added ('OK')	text/css	etag:W/%225ccbdb74-657f%22	https://colorlib.com/preview/theme/camille/css/aos.css	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/css/aos.css	(from https://colorlib.com/preview/theme/camille/)
19:45:29	46816/46816	---MCZ	200	added ('OK')	text/css	etag:W/%225ccbdb77-b6e0%22	https://colorlib.com/preview/theme/camille/css/ionicons.min.css	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/css/ionicons.min.css	(from https://colorlib.com/preview/theme/camille/)
19:45:29	1426/1426	---MCZ	200	added ('OK')	text/css	etag:W/%225ccbdb77-634%22	https://colorlib.com/preview/theme/camille/css/jquery.timepicker.css	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/css/jquery.timepicker.css	(from https://colorlib.com/preview/theme/camille/)
